Date,Month,DayOfMonth,Time,ActivePower,GearboxBearingTemperature,GeneratorWinding1Temperature,MainBoxTemperature,WindSpeed,TurbineStatus,date,HourOfDay,TimeOfHour,TimeFromStart
2020-03-22 17:50:00+00:00,3,22,0.74,613.0427728,65.27145625,73.08037433,41.50156375,6.504416533,2,2020/3/22 17:50,17,5,22035
2020-03-22 18:00:00+00:00,3,22,0.75,631.3115826,65.387694,73.0332675,41.2499888,6.3118946,2,2020/3/22 18:00,18,0,22036
2020-03-22 18:10:00+00:00,3,22,0.76,639.463525,64.50685763,72.33115111,41.0156255,6.389293835,2,2020/3/22 18:10,18,1,22037
2020-03-22 18:20:00+00:00,3,22,0.76,469.0873289,63.998422,71.234666,40.8906255,5.770566472,2,2020/3/22 18:20,18,2,22038
2020-03-22 18:30:00+00:00,3,22,0.77,547.2841961,65.30739714,70.9828725,40.89330329,6.057416561,2,2020/3/22 18:30,18,3,22039
2020-03-22 18:40:00+00:00,3,22,0.78,546.5210453,65.72466325,70.74055444,40.859375,5.949878779,2,2020/3/22 18:40,18,4,22040
2020-03-22 18:50:00+00:00,3,22,0.78,482.1968174,66.06960086,70.52991667,40.74972314,5.6268893,2,2020/3/22 18:50,18,5,22041
2020-03-22 19:00:00+00:00,3,22,0.79,709.8202122,67.3364574,70.7320547,40.5872879,6.336916506,2,2020/3/22 19:00,19,0,22042
2020-03-22 19:10:00+00:00,3,22,0.8,726.4714622,68.649962,71.60054056,40.421875,6.583233144,2,2020/3/22 19:10,19,1,22043
2020-03-22 19:20:00+00:00,3,22,0.81,645.8421345,68.730795,71.76138011,40.3203125,6.071429785,2,2020/3/22 19:20,19,2,22044
2020-03-22 19:30:00+00:00,3,22,0.81,710.0860178,68.9787305,71.87161644,40.17361111,6.5714554,2,2020/3/22 19:30,19,3,22045
2020-03-22 19:40:00+00:00,3,22,0.82,815.3510179,68.8252372,72.82926955,39.89803095,6.923847163,2,2020/3/22 19:40,19,4,22046
2020-03-22 19:50:00+00:00,3,22,0.83,730.5580544,67.4406611,72.80032338,39.6080385,6.443616461,2,2020/3/22 19:50,19,5,22047
2020-03-22 20:00:00+00:00,3,22,0.83,702.19414,66.06324043,72.12575613,39.3763989,6.373772006,2,2020/3/22 20:00,20,0,22048
2020-03-22 20:10:00+00:00,3,22,0.84,753.6323663,65.72015154,71.93583078,39.19318182,7.267099674,2,2020/3/22 20:10,20,1,22049
2020-03-22 20:20:00+00:00,3,22,0.85,815.0978111,65.44702294,71.8591008,38.92610734,6.794944339,2,2020/3/22 20:20,20,2,22050
2020-03-22 20:30:00+00:00,3,22,0.85,960.3760568,66.3740533,72.82395888,38.73214286,7.414541826,2,2020/3/22 20:30,20,3,22051
2020-03-22 20:40:00+00:00,3,22,0.86,807.49597,65.9741147,72.9698161,38.5886601,7.120036595,2,2020/3/22 20:40,20,4,22052
2020-03-22 20:50:00+00:00,3,22,0.87,794.5790417,67.37703476,73.00179667,38.56209205,7.050188789,2,2020/3/22 20:50,20,5,22053
2020-03-22 21:00:00+00:00,3,22,0.88,1001.486558,69.32766325,74.14497785,38.4955494,7.204878611,2,2020/3/22 21:00,21,0,22054
2020-03-22 21:10:00+00:00,3,22,0.88,1138.50166,69.42586782,75.92592832,38.33333295,7.547715511,2,2020/3/22 21:10,21,1,22055
2020-03-22 21:20:00+00:00,3,22,0.89,1069.365792,68.95987109,77.08997148,38.19602273,7.459416456,2,2020/3/22 21:20,21,2,22056
2020-03-22 21:30:00+00:00,3,22,0.9,1011.465908,68.28426,77.13874821,38.04689668,7.372844189,2,2020/3/22 21:30,21,3,22057
2020-03-22 21:40:00+00:00,3,22,0.9,925.0960753,67.32898782,76.57507095,37.9183183,6.851394526,2,2020/3/22 21:40,21,4,22058
2020-03-22 21:50:00+00:00,3,22,0.91,790.7513306,66.1998496,75.7802031,37.7918024,7.124466389,2,2020/3/22 21:50,21,5,22059
2020-03-22 22:00:00+00:00,3,22,0.92,549.5779026,65.18273953,74.00630426,37.8248934,6.006594632,2,2020/3/22 22:00,22,0,22060
2020-03-22 22:10:00+00:00,3,22,0.92,291.0371142,63.75214414,71.84249676,37.95483458,4.991447132,2,2020/3/22 22:10,22,1,22061
2020-03-22 22:20:00+00:00,3,22,0.93,231.4900444,62.9806255,69.98214905,37.93120244,4.853833144,2,2020/3/22 22:20,22,2,22062
2020-03-22 22:30:00+00:00,3,22,0.94,190.1991468,62.34095645,68.14396736,37.817704,4.303341942,2,2020/3/22 22:30,22,3,22063
2020-03-22 22:40:00+00:00,3,22,0.94,217.96172,62.28509027,66.70936087,37.6510505,4.649815605,2,2020/3/22 22:40,22,4,22064
2020-03-22 22:50:00+00:00,3,22,0.95,267.9007022,62.12912,65.4805128,37.50625,5.012905378,2,2020/3/22 22:50,22,5,22065
2020-03-22 23:00:00+00:00,3,22,0.96,307.4818628,62.526879,65.13708838,37.3749996,5.151555389,2,2020/3/22 23:00,23,0,22066
2020-03-22 23:10:00+00:00,3,22,0.97,265.6447617,62.4594072,64.4682518,37.3125,5.121788739,2,2020/3/22 23:10,23,1,22067
2020-03-22 23:20:00+00:00,3,22,0.97,399.0548495,63.43016825,64.42503511,37.21929025,5.492878711,2,2020/3/22 23:20,23,2,22068
2020-03-22 23:30:00+00:00,3,22,0.98,191.7646582,62.43620375,63.788414,37.18634038,4.353426111,2,2020/3/22 23:30,23,3,22069
2020-03-22 23:40:00+00:00,3,22,0.99,263.3597512,62.09065513,63.07738,37.12577525,4.835635153,2,2020/3/22 23:40,23,4,22070
2020-03-22 23:50:00+00:00,3,22,0.99,377.9729484,63.01423911,63.5761166,37.02632516,5.474826011,2,2020/3/22 23:50,23,5,22071
2020-03-23 00:00:00+00:00,3,23,0,363.5581172,63.0204901,63.75378885,37,5.275260939,2,2020/3/23 0:00,0,0,22072
2020-03-23 00:10:00+00:00,3,23,0.01,516.8709347,64.4050638,64.5787197,36.9505888,6.076489274,2,2020/3/23 0:10,0,1,22073
2020-03-23 00:20:00+00:00,3,23,0.01,451.3199606,64.35605995,64.7910458,36.9386257,5.366544311,2,2020/3/23 0:20,0,2,22074
2020-03-23 00:30:00+00:00,3,23,0.02,585.1799233,65.5673453,65.5908465,36.9351314,6.494588761,2,2020/3/23 0:30,0,3,22075
2020-03-23 00:40:00+00:00,3,23,0.03,579.7993442,65.76493555,65.99627875,36.9375,6.152647184,2,2020/3/23 0:40,0,4,22076
2020-03-23 00:50:00+00:00,3,23,0.03,526.9344153,66.49168589,66.6271139,36.9375,5.821317424,2,2020/3/23 0:50,0,5,22077
2020-03-23 01:00:00+00:00,3,23,0.04,409.1684339,65.252967,65.97290422,36.9375,5.507860906,2,2020/3/23 1:00,1,0,22078
2020-03-23 01:10:00+00:00,3,23,0.05,482.9866859,65.73078,66.02603222,36.88703175,5.78524985,2,2020/3/23 1:10,1,1,22079
2020-03-23 01:20:00+00:00,3,23,0.06,514.4857342,65.85979167,66.045486,36.8125,5.761347179,2,2020/3/23 1:20,1,2,22080
2020-03-23 01:30:00+00:00,3,23,0.06,469.5087006,66.144975,66.26746633,36.8125,5.705688706,2,2020/3/23 1:30,1,3,22081
2020-03-23 01:40:00+00:00,3,23,0.07,625.9263053,67.1186418,66.6874995,36.8619873,6.207557726,2,2020/3/23 1:40,1,4,22082
2020-03-23 01:50:00+00:00,3,23,0.08,583.7796039,67.40374363,67.05534544,36.9534325,6.097972061,2,2020/3/23 1:50,1,5,22083
2020-03-23 02:00:00+00:00,3,23,0.08,802.3575695,68.84286857,67.72940688,37.03714214,6.7763497,2,2020/3/23 2:00,2,0,22084
2020-03-23 02:10:00+00:00,3,23,0.09,902.1290811,69.28654263,70.17725667,37.078125,7.039288578,2,2020/3/23 2:10,2,1,22085
2020-03-23 02:20:00+00:00,3,23,0.1,650.1046147,66.09933267,69.41212,37.17361111,6.111915595,2,2020/3/23 2:20,2,2,22086
2020-03-23 02:30:00+00:00,3,23,0.1,687.1646226,65.21112,69.12356911,37.27567375,6.565226111,2,2020/3/23 2:30,2,3,22087
2020-03-23 02:40:00+00:00,3,23,0.11,695.7378067,65.246068,68.4771841,37.47916756,6.60292195,2,2020/3/23 2:40,2,4,22088
2020-03-23 02:50:00+00:00,3,23,0.12,816.9061168,67.62700112,69.20615167,37.7421875,6.983457653,2,2020/3/23 2:50,2,5,22089
2020-03-23 03:00:00+00:00,3,23,0.13,719.8740517,68.45490789,69.77258378,38.0625,6.520794211,2,2020/3/23 3:00,3,0,22090
2020-03-23 03:10:00+00:00,3,23,0.13,520.7481006,67.41118012,68.85058711,38.43467771,6.134561,2,2020/3/23 3:10,3,1,22091
2020-03-23 03:20:00+00:00,3,23,0.14,359.7001994,66.367874,67.62361278,38.7496375,5.245110928,2,2020/3/23 3:20,3,2,22092
2020-03-23 03:30:00+00:00,3,23,0.15,236.2469174,65.18540375,65.85363533,39.1015625,4.617899853,2,2020/3/23 3:30,3,3,22093
2020-03-23 03:40:00+00:00,3,23,0.15,174.9754132,64.391502,64.30303567,39.36737538,4.224762989,2,2020/3/23 3:40,3,4,22094
2020-03-23 03:50:00+00:00,3,23,0.16,243.7070388,64.25977288,63.17643078,39.59809825,4.711929294,2,2020/3/23 3:50,3,5,22095
2020-03-23 04:00:00+00:00,3,23,0.17,192.4155514,64.19816086,62.45527238,39.83447857,4.397799837,2,2020/3/23 4:00,4,0,22096
2020-03-23 04:10:00+00:00,3,23,0.17,198.0180983,63.7087667,61.4688212,40.1,4.320144267,2,2020/3/23 4:10,4,1,22097
2020-03-23 04:20:00+00:00,3,23,0.18,127.8464612,63.46810488,60.85297067,40.34029388,3.980578747,2,2020/3/23 4:20,4,2,22098
2020-03-23 04:30:00+00:00,3,23,0.19,230.2564153,63.37942913,60.29548389,40.5,4.734427567,2,2020/3/23 4:30,4,3,22099
2020-03-23 04:40:00+00:00,3,23,0.19,154.0449791,63.3737542,59.9406011,40.7312451,4.092536684,2,2020/3/23 4:40,4,4,22100
2020-03-23 04:50:00+00:00,3,23,0.2,117.630514,62.57469425,58.79101833,41.33303925,4.181838694,2,2020/3/23 4:50,4,5,22101
2020-03-23 05:00:00+00:00,3,23,0.21,110.7364086,62.59403338,58.26387275,41.2890625,3.9382221,2,2020/3/23 5:00,5,0,22102
2020-03-23 05:10:00+00:00,3,23,0.22,237.1965389,63.11327556,58.12337044,41.45473,4.649605356,2,2020/3/23 5:10,5,1,22103
2020-03-23 05:20:00+00:00,3,23,0.22,92.04911627,62.46834233,58.0579288,41.84141622,3.675841979,2,2020/3/23 5:20,5,2,22104
2020-03-23 05:30:00+00:00,3,23,0.23,134.1393012,62.08185643,57.00445338,42.1875,3.840052505,2,2020/3/23 5:30,5,3,22105
2020-03-23 05:40:00+00:00,3,23,0.24,2.848141489,60.807477,56.61659111,42.219035,3.044222094,2,2020/3/23 5:40,5,4,22106
2020-03-23 05:50:00+00:00,3,23,0.24,20.84423453,58.4690373,55.9948113,43.3437412,3.649119815,2,2020/3/23 5:50,5,5,22107
2020-03-23 06:00:00+00:00,3,23,0.25,-8.453284742,57.87606463,55.09798667,43.61625488,2.657068289,1,2020/3/23 6:00,6,0,22108
2020-03-23 06:10:00+00:00,3,23,0.26,-4.073336187,56.43597513,54.65677367,44.3359375,3.285681088,2,2020/3/23 6:10,6,1,22109
2020-03-23 06:20:00+00:00,3,23,0.26,-8.303682694,56.72727967,53.27604422,44.3980455,3.00319435,4,2020/3/23 6:20,6,2,22110
2020-03-23 06:30:00+00:00,3,23,0.27,6.5895535,56.99181067,51.46481525,44.5,3.116849844,2,2020/3/23 6:30,6,3,22111
2020-03-23 06:40:00+00:00,3,23,0.28,21.8002002,56.58664856,51.07457133,44.40971244,3.057227644,2,2020/3/23 6:40,6,4,22112
2020-03-23 06:50:00+00:00,3,23,0.28,-8.368827226,55.23739562,51.13115889,44.44524125,3.347299875,30,2020/3/23 6:50,6,5,22113
2020-03-23 07:00:00+00:00,3,23,0.29,-6.111713222,55.30795533,50.5269306,45.11111111,3.511683156,2,2020/3/23 7:00,7,0,22114
2020-03-23 07:10:00+00:00,3,23,0.3,-8.539810142,54.66950113,50.08537978,45.21887,3.084268316,1,2020/3/23 7:10,7,1,22115
2020-03-23 07:20:00+00:00,3,23,0.31,6.364039406,54.31705075,49.77007556,45.54970688,3.2685221,2,2020/3/23 7:20,7,2,22116
2020-03-23 07:30:00+00:00,3,23,0.31,151.6165852,57.68866022,50.33398433,44.62900556,4.137666517,3,2020/3/23 7:30,7,3,22117
2020-03-23 07:40:00+00:00,3,23,0.32,-9.168252528,57.21528629,51.230404,44.375,2.865694272,4,2020/3/23 7:40,7,4,22118
2020-03-23 07:50:00+00:00,3,23,0.33,48.46745441,57.27960675,50.56434156,44.70414213,3.871484026,2,2020/3/23 7:50,7,5,22119
2020-03-23 08:00:00+00:00,3,23,0.33,20.48631857,56.9343094,50.5425901,44.8590136,3.045177644,3,2020/3/23 8:00,8,0,22120
2020-03-23 08:10:00+00:00,3,23,0.34,72.4522744,58.50112425,51.360815,44.82065625,3.933241947,3,2020/3/23 8:10,8,1,22121
2020-03-23 08:20:00+00:00,3,23,0.35,157.7029303,58.9748445,52.19725211,44.8876775,4.120799839,2,2020/3/23 8:20,8,2,22122
2020-03-23 08:30:00+00:00,3,23,0.35,119.3902622,60.02224189,54.23178878,44.77777778,3.685620874,2,2020/3/23 8:30,8,3,22123
2020-03-23 08:40:00+00:00,3,23,0.36,-2.987064269,57.63698038,54.26906044,45.484375,3.416610989,2,2020/3/23 8:40,8,4,22124
2020-03-23 08:50:00+00:00,3,23,0.37,156.3125268,58.66218329,54.31047713,45.7578125,4.302857747,2,2020/3/23 8:50,8,5,22125
2020-03-23 09:00:00+00:00,3,23,0.38,162.1059361,57.814095,54.762203,45.87223838,4.312320884,2,2020/3/23 9:00,9,0,22126
2020-03-23 09:10:00+00:00,3,23,0.38,220.6620714,61.06528989,56.3980298,45.82882611,4.351082153,2,2020/3/23 9:10,9,1,22127
2020-03-23 09:20:00+00:00,3,23,0.39,283.8776108,61.853016,57.86909033,45.976542,4.793405367,2,2020/3/23 9:20,9,2,22128
2020-03-23 09:30:00+00:00,3,23,0.4,484.1386742,64.43058263,60.66697033,46.12876,5.553952379,2,2020/3/23 9:30,9,3,22129
2020-03-23 09:40:00+00:00,3,23,0.4,326.4945432,65.11802688,62.69497056,46.44098525,4.940415668,2,2020/3/23 9:40,9,4,22130
2020-03-23 09:50:00+00:00,3,23,0.41,161.8273272,63.8484013,62.9718474,46.90625,4.076033172,2,2020/3/23 9:50,9,5,22131
2020-03-23 10:00:00+00:00,3,23,0.42,202.2173281,63.69000525,63.33554744,47.15772488,4.285052442,2,2020/3/23 10:00,10,0,22132
2020-03-23 10:10:00+00:00,3,23,0.42,170.2073815,63.58588014,63.56743,47.359375,3.941910337,2,2020/3/23 10:10,10,1,22133
2020-03-23 10:20:00+00:00,3,23,0.43,268.0805053,64.2748927,64.1873505,47.53466156,4.668072033,2,2020/3/23 10:20,10,2,22134
2020-03-23 10:30:00+00:00,3,23,0.44,85.375072,62.74565775,64.22384389,48.328125,3.939041947,2,2020/3/23 10:30,10,3,22135
2020-03-23 10:40:00+00:00,3,23,0.44,292.9797471,65.14798571,64.75040667,48.39290571,4.740629218,2,2020/3/23 10:40,10,4,22136
2020-03-23 10:50:00+00:00,3,23,0.45,39.21917849,63.0055801,64.3624292,48.536644,4.064805439,2,2020/3/23 10:50,10,5,22137
2020-03-23 11:00:00+00:00,3,23,0.46,272.7265174,64.63361757,64.47224033,48.26736379,4.637355383,2,2020/3/23 11:00,11,0,22138
2020-03-23 11:10:00+00:00,3,23,0.47,174.1900313,64.6007892,65.00585675,48.257307,3.939457768,2,2020/3/23 11:10,11,1,22139
2020-03-23 11:20:00+00:00,3,23,0.47,338.0707806,65.26721015,65.68100255,48.3001824,5.072360956,2,2020/3/23 11:20,11,2,22140
2020-03-23 11:30:00+00:00,3,23,0.48,908.8295911,69.3297153,69.104426,48.4154437,6.494063026,2,2020/3/23 11:30,11,3,22141
2020-03-23 11:40:00+00:00,3,23,0.49,661.4256194,68.6976743,71.74196085,48.4375,6.538294189,2,2020/3/23 11:40,11,4,22142
2020-03-23 11:50:00+00:00,3,23,0.49,920.1911626,69.46541895,73.4019454,48.43125,7.038631379,2,2020/3/23 11:50,11,5,22143
2020-03-23 12:00:00+00:00,3,23,0.5,1198.667261,70.16898444,75.89390045,48.38288875,7.371847074,2,2020/3/23 12:00,12,0,22144
2020-03-23 12:10:00+00:00,3,23,0.51,1201.645027,71.562555,80.41182733,48.4453125,7.470773353,2,2020/3/23 12:10,12,1,22145
2020-03-23 12:20:00+00:00,3,23,0.51,1223.851309,72.0785839,83.4772455,48.5,7.455964206,2,2020/3/23 12:20,12,2,22146
2020-03-23 12:30:00+00:00,3,23,0.52,1121.580018,71.70098625,84.42466289,48.3515625,7.789949639,2,2020/3/23 12:30,12,3,22147
2020-03-23 12:40:00+00:00,3,23,0.53,1059.0634,71.78623325,85.24244233,48.14759625,7.360468084,2,2020/3/23 12:40,12,4,22148
2020-03-23 12:50:00+00:00,3,23,0.53,954.0846422,70.628413,84.43897978,47.8359375,6.920088722,2,2020/3/23 12:50,12,5,22149
2020-03-23 13:00:00+00:00,3,23,0.54,1068.478326,71.25047917,84.86629157,47.55208333,7.182370212,2,2020/3/23 13:00,13,0,22150
2020-03-23 13:10:00+00:00,3,23,0.55,1281.567345,71.92910356,85.87023844,47.11112678,7.566540829,2,2020/3/23 13:10,13,1,22151
2020-03-23 13:20:00+00:00,3,23,0.56,1569.005905,73.44722988,89.58478678,46.74218325,8.422325874,2,2020/3/23 13:20,13,2,22152
2020-03-23 13:30:00+00:00,3,23,0.56,1080.108333,72.568217,89.92011556,46.5492335,7.325344133,2,2020/3/23 13:30,13,3,22153
2020-03-23 13:40:00+00:00,3,23,0.57,1156.56618,71.89741438,88.48767511,46.28893625,7.421131284,2,2020/3/23 13:40,13,4,22154
2020-03-23 13:50:00+00:00,3,23,0.58,1429.261083,72.75694437,89.811128,45.953125,7.887493983,2,2020/3/23 13:50,13,5,22155
2020-03-23 14:00:00+00:00,3,23,0.58,1197.077356,72.8778629,91.0103336,45.6813646,7.653257405,2,2020/3/23 14:00,14,0,22156
2020-03-23 14:10:00+00:00,3,23,0.59,1132.909781,72.33522143,89.754832,45.41071429,7.2706553,2,2020/3/23 14:10,14,1,22157
2020-03-23 14:20:00+00:00,3,23,0.6,993.8391074,71.6901905,88.50257389,45.110168,7.286883921,2,2020/3/23 14:20,14,2,22158
2020-03-23 14:30:00+00:00,3,23,0.6,853.4031872,70.24308233,86.25647656,44.8092426,6.835066522,2,2020/3/23 14:30,14,3,22159
2020-03-23 14:40:00+00:00,3,23,0.61,1359.049056,71.36213925,86.46409256,44.5000008,7.865966272,2,2020/3/23 14:40,14,4,22160
2020-03-23 14:50:00+00:00,3,23,0.62,1458.55095,73.0452959,89.7660024,44.2063863,8.120332972,2,2020/3/23 14:50,14,5,22161
2020-03-23 15:00:00+00:00,3,23,0.63,1341.509686,72.97683175,91.12324011,44.0624925,7.671168121,2,2020/3/23 15:00,15,0,22162
2020-03-23 15:10:00+00:00,3,23,0.63,1523.747444,73.55046238,92.95083933,43.9296875,8.276405033,2,2020/3/23 15:10,15,1,22163
2020-03-23 15:20:00+00:00,3,23,0.64,1404.571863,73.43454983,93.60224638,43.85416667,8.294652147,2,2020/3/23 15:20,15,2,22164
2020-03-23 15:30:00+00:00,3,23,0.65,1275.725053,73.0294701,93.4913036,43.73734,7.665768084,2,2020/3/23 15:30,15,3,22165
2020-03-23 15:40:00+00:00,3,23,0.65,1483.293074,73.396149,94.3105855,43.5562588,8.085341674,2,2020/3/23 15:40,15,4,22166
2020-03-23 15:50:00+00:00,3,23,0.66,1694.979233,74.5049434,98.6052746,43.4625072,8.973344094,2,2020/3/23 15:50,15,5,22167
2020-03-23 16:00:00+00:00,3,23,0.67,1233.036511,73.52539313,99.01477778,43.5390625,7.880452179,2,2020/3/23 16:00,16,0,22168
2020-03-23 16:10:00+00:00,3,23,0.67,1156.217386,72.75003575,96.97002956,43.4487995,7.745221856,2,2020/3/23 16:10,16,1,22169
2020-03-23 16:20:00+00:00,3,23,0.68,1338.543921,72.3239405,95.77889956,43.25,7.99886463,2,2020/3/23 16:20,16,2,22170
2020-03-23 16:30:00+00:00,3,23,0.69,1161.976334,72.571753,95.863306,43.0249993,7.505673363,2,2020/3/23 16:30,16,3,22171
2020-03-23 16:40:00+00:00,3,23,0.69,843.4183167,70.48394625,92.27388878,42.79965538,7.090177533,2,2020/3/23 16:40,16,4,22172
2020-03-23 16:50:00+00:00,3,23,0.7,720.8050382,69.38528571,89.43412875,42.50893429,6.383793935,2,2020/3/23 16:50,16,5,22173
2020-03-23 17:00:00+00:00,3,23,0.71,759.1382533,67.9011025,86.3801642,42.2439535,7.184027611,2,2020/3/23 17:00,17,0,22174
2020-03-23 17:10:00+00:00,3,23,0.72,764.556272,67.48777312,84.39934789,41.9609425,6.79052486,2,2020/3/23 17:10,17,1,22175
2020-03-23 17:20:00+00:00,3,23,0.72,733.5832405,66.58175738,82.17064067,41.74210025,6.626168195,2,2020/3/23 17:20,17,2,22176
2020-03-23 17:30:00+00:00,3,23,0.73,669.3351705,65.75555688,80.24536211,41.47716438,6.703505042,2,2020/3/23 17:30,17,3,22177
2020-03-23 17:40:00+00:00,3,23,0.74,680.4658617,65.377389,78.71443812,41.26974057,6.491949767,2,2020/3/23 17:40,17,4,22178
2020-03-23 17:50:00+00:00,3,23,0.74,641.0239856,64.59329286,77.23404362,41.11458267,6.5560887,2,2020/3/23 17:50,17,5,22179
2020-03-23 18:00:00+00:00,3,23,0.75,552.6812595,64.71435171,75.7973724,41.0625,6.207652347,2,2020/3/23 18:00,18,0,22180
2020-03-23 18:10:00+00:00,3,23,0.76,479.4434294,64.6264995,74.43746785,41.06385008,5.736988683,2,2020/3/23 18:10,18,1,22181
2020-03-23 18:20:00+00:00,3,23,0.76,532.60497,65.89507125,74.03121944,41.01553825,6.010078732,2,2020/3/23 18:20,18,2,22182
2020-03-23 18:30:00+00:00,3,23,0.77,679.4747189,66.91124278,73.68213344,40.87502167,6.472062905,2,2020/3/23 18:30,18,3,22183
2020-03-23 18:40:00+00:00,3,23,0.78,749.3577506,68.68999975,74.38910056,40.765625,6.672366517,2,2020/3/23 18:40,18,4,22184
2020-03-23 18:50:00+00:00,3,23,0.78,576.43987,68.14687075,73.89656067,40.64866025,6.196468279,2,2020/3/23 18:50,18,5,22185
2020-03-23 19:00:00+00:00,3,23,0.79,596.8840705,68.59145714,73.34659888,40.59606925,6.207763063,2,2020/3/23 19:00,19,0,22186
2020-03-23 19:10:00+00:00,3,23,0.8,565.9012556,68.5060985,73.007738,40.47321429,6.018294272,2,2020/3/23 19:10,19,1,22187
2020-03-23 19:20:00+00:00,3,23,0.81,401.4742206,67.59599825,72.035132,40.414063,5.726143587,2,2020/3/23 19:20,19,2,22188
2020-03-23 19:30:00+00:00,3,23,0.81,593.3228739,68.3690805,71.96274722,40.2890625,6.031660972,2,2020/3/23 19:30,19,3,22189
2020-03-23 19:40:00+00:00,3,23,0.82,416.5422853,67.69385825,71.618645,40.22222222,5.455015658,2,2020/3/23 19:40,19,4,22190
2020-03-23 19:50:00+00:00,3,23,0.83,421.1460953,67.72492857,71.03996556,40.0625,5.338123353,2,2020/3/23 19:50,19,5,22191
2020-03-23 20:00:00+00:00,3,23,0.83,477.3028332,67.95356675,70.80565711,39.9453125,5.848378732,2,2020/3/23 20:00,20,0,22192
2020-03-23 20:10:00+00:00,3,23,0.84,290.0176528,66.8171756,69.877596,39.8375076,5.0956165,2,2020/3/23 20:10,20,1,22193
2020-03-23 20:20:00+00:00,3,23,0.85,396.3336011,66.84514325,69.05718322,39.63255313,5.491215721,2,2020/3/23 20:20,20,2,22194
2020-03-23 20:30:00+00:00,3,23,0.85,280.4180539,66.06851045,68.43694717,39.460228,4.761633144,2,2020/3/23 20:30,20,3,22195
2020-03-23 20:40:00+00:00,3,23,0.86,278.1522756,65.6123693,67.6895191,39.315628,5.064510956,2,2020/3/23 20:40,20,4,22196
2020-03-23 20:50:00+00:00,3,23,0.87,256.9724142,65.30250655,67.13426905,39.1403288,4.906031358,2,2020/3/23 20:50,20,5,22197
2020-03-23 21:00:00+00:00,3,23,0.88,165.3520814,64.42454645,65.99272315,38.9785719,4.259944289,2,2020/3/23 21:00,21,0,22198
2020-03-23 21:10:00+00:00,3,23,0.88,155.4752593,63.7613266,64.82504325,38.74084045,4.2250524,2,2020/3/23 21:10,21,1,22199
2020-03-23 21:20:00+00:00,3,23,0.89,100.9396163,62.74149555,63.7220533,38.4703863,3.925647263,2,2020/3/23 21:20,21,2,22200
2020-03-23 21:30:00+00:00,3,23,0.9,181.6653489,63.01335955,62.92827225,38.21252556,4.412405372,2,2020/3/23 21:30,21,3,22201
2020-03-23 21:40:00+00:00,3,23,0.9,176.0622795,62.78863292,62.42145883,38.0125137,4.391894521,2,2020/3/23 21:40,21,4,22202
2020-03-23 21:50:00+00:00,3,23,0.91,245.894645,63.08404133,62.19874,37.81820455,4.546433139,2,2020/3/23 21:50,21,5,22203
2020-03-23 22:00:00+00:00,3,23,0.92,417.8263272,64.12668857,62.86624038,37.680551,5.593971989,2,2020/3/23 22:00,22,0,22204
2020-03-23 22:10:00+00:00,3,23,0.92,504.8374826,65.32333138,64.02222289,37.625,6.019994537,2,2020/3/23 22:10,22,1,22205
2020-03-23 22:20:00+00:00,3,23,0.93,473.6568928,65.78433733,64.78856344,37.64004644,5.905566539,2,2020/3/23 22:20,22,2,22206
2020-03-23 22:30:00+00:00,3,23,0.94,322.6157584,64.66883389,64.5337565,37.64583333,4.941331432,2,2020/3/23 22:30,22,3,22207
2020-03-23 22:40:00+00:00,3,23,0.94,349.7907011,64.5350505,64.44480638,37.5622375,5.065283144,2,2020/3/23 22:40,22,4,22208
2020-03-23 22:50:00+00:00,3,23,0.95,262.5927584,63.87911013,63.82431111,37.458334,4.995852437,2,2020/3/23 22:50,22,5,22209
2020-03-23 23:00:00+00:00,3,23,0.96,263.7591318,63.57446525,63.43315311,37.31223538,4.7718116,2,2020/3/23 23:00,23,0,22210
2020-03-23 23:10:00+00:00,3,23,0.97,209.9769222,63.21461429,62.97241811,37.13750786,4.669427628,2,2020/3/23 23:10,23,1,22211
2020-03-23 23:20:00+00:00,3,23,0.97,53.84430405,61.10170033,61.686282,36.95824522,3.484641979,2,2020/3/23 23:20,23,2,22212
2020-03-23 23:30:00+00:00,3,23,0.98,32.66046917,59.7519015,60.506837,36.6952375,3.4116946,2,2020/3/23 23:30,23,3,22213
2020-03-23 23:40:00+00:00,3,23,0.99,-4.3192983,58.62737163,59.64707644,36.507812,3.064410917,2,2020/3/23 23:40,23,4,22214
2020-03-23 23:50:00+00:00,3,23,0.99,48.31257092,57.71320638,58.72824422,37.24998625,3.662826184,2,2020/3/23 23:50,23,5,22215
2020-03-24 00:00:00+00:00,3,24,0,119.9551633,59.5583152,58.0397431,36.493743,4.047241942,2,2020/3/24 0:00,0,0,22216
2020-03-24 00:10:00+00:00,3,24,0.01,130.3702175,59.81094329,57.90245325,35.96443086,4.445588628,2,2020/3/24 0:10,0,1,22217
2020-03-24 00:20:00+00:00,3,24,0.01,152.9411163,60.14826525,57.80314178,35.71875,4.414631332,2,2020/3/24 0:20,0,2,22218
2020-03-24 00:30:00+00:00,3,24,0.02,216.8716594,60.56431038,57.81532167,35.5703125,4.90527765,2,2020/3/24 0:30,0,3,22219
2020-03-24 00:40:00+00:00,3,24,0.03,256.40243,61.02703225,58.17931367,35.49750738,4.938405095,2,2020/3/24 0:40,0,4,22220
